house,apartment,townhouse,shop,department store,factory,warehouse,sedan,SUV,sports car,marine cargo,turboprop aircraft,light sport aircraft,property_value,claim_amount,pml,deductible,payment,water damage,theft,nat cat,fire,other,collision
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.252171209,-0.06878893,-0.275731388,-0.153713139,-0.047136338,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.157461816,-0.074440637,-0.213363395,-0.112847223,-0.05382187,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.244338101,-0.067220219,-0.27093385,-0.112847223,-0.045795204,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.076282337,-0.075295639,-0.15819171,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143219802,-0.072205315,-0.20376832,-0.153713139,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.010056972,-0.059094079,-0.1126151,-0.153713139,-0.036358938,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.132538292,-0.067593377,-0.196572013,-0.153713139,-0.045807286,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.168855428,-0.071404656,-0.220559702,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.085539646,-0.073647225,-0.162989248,-0.153713139,-0.05253712,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.17170383,-0.056905854,-0.222958471,-0.153713139,-0.03392637,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.114023674,-0.057666661,-0.182179399,0.009750528,-0.036383102,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.137522997,-0.060394696,-0.198970782,-0.153713139,-0.037804785,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.010593948,-0.066557231,-0.098222486,-0.112847223,-0.045058184,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.11972048,-0.076973037,-0.186976937,-0.112847223,-0.056637043,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145356105,-0.060093997,-0.20376832,-0.153713139,-0.037470508,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.081267042,-0.06683257,-0.160590479,-0.153713139,-0.044961526,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.435181088,-0.063532118,-0.400467373,-0.174146098,-0.041091167,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.047798309,-0.07216184,-0.139001558,0.009750528,-0.052496846,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.077706538,-0.068611409,-0.15819171,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1410835,-0.055699432,-0.201369551,-0.153713139,-0.032585237,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.23223239,-0.06661882,-0.263737543,0.009750528,-0.046334879,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.220126678,-0.06911499,-0.254142467,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.116872077,-0.065513839,-0.184578168,-0.153713139,-0.043495542,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.266413223,-0.061434466,-0.285326464,-0.174146098,-0.038759285,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.111887372,-0.059901984,-0.182179399,-0.174146098,-0.126271292,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.111887372,-0.071448131,-0.182179399,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.047086208,-0.072748748,-0.139001558,0.009750528,-0.05314929,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.101205861,-0.065463118,-0.174983092,-0.153713139,-0.043439158,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.034268396,-0.061883704,-0.129406482,-0.174146098,-0.039258687,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.068449229,-0.073469703,-0.153394172,-0.153713139,-0.052339776,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.138059973,-0.069104122,-0.014265573,-0.112847223,-0.047889467,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.299881956,-0.066321743,-0.309314153,0.009750528,-0.04600463,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.021450583,-0.068165794,-0.119811407,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.094084854,-0.068151302,-0.170185554,-0.112847223,-0.046830253,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.095509056,-0.072632816,-0.170185554,-0.153713139,-0.05140944,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.032132094,-0.06550297,-0.127007713,-0.174146098,-0.043282088,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.244338101,-0.070948172,-0.27093385,-0.153713139,-0.049536686,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.091061327,-0.06194167,-0.045449569,-0.174146098,-0.039323125,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.108326868,-0.062336565,-0.17978063,-0.112847223,-0.04036623,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.138947198,-0.061695314,-0.198970782,0.009750528,-0.040861603,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.136810896,-0.060568595,-0.198970782,-0.112847223,-0.038400844,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.121856782,-0.071205397,-0.189375706,-0.112847223,-0.050225376,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.213717771,-0.065249368,-0.249344929,-0.112847223,-0.043604283,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.238641296,-0.062173535,-0.266136312,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.100493761,-0.068328824,-0.174983092,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.019139156,-0.071143808,-0.093424948,-0.153713139,-0.049754167,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.109038969,-0.077512847,-0.17978063,0.009750528,-0.058445359,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.210869369,-0.069912026,-0.249344929,-0.174146098,-0.048183469,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.158886018,-0.068836028,-0.213363395,0.009750528,-0.048799666,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.132538292,-0.058061556,-0.196572013,-0.153713139,-0.03521112,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.029995792,-0.067031829,-0.127007713,0.009750528,-0.046794006,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.108326868,-0.061680822,-0.17978063,-0.153713139,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.255019612,-0.065883373,-0.278130157,0.009750528,-0.045517311,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.080554941,-0.072230675,-0.160590479,-0.153713139,-0.050962396,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.129689889,-0.069386707,-0.194173244,0.009750528,-0.049411835,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.264276921,-0.062735083,-0.285326464,-0.174146098,-0.040205132,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.163870723,-0.074002268,-0.215762164,0.009750528,-0.05454278,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.237929195,-0.07001709,-0.266136312,-0.153713139,-0.048501636,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.121144681,-0.065303711,-0.186976937,-0.153713139,-0.043261951,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.153901313,-0.055713924,-0.210964626,-0.174146098,-0.032399975,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.180249039,-0.071266987,-0.227756009,0.009750528,-0.051502071,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.209445167,-0.064836358,-0.246946161,-0.153713139,-0.042742413,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.106190566,-0.067241957,-0.177381861,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.133962493,-0.063144469,-0.196572013,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.127553587,-0.063727754,-0.191774475,-0.112847223,-0.041912762,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.042101504,-0.073364639,-0.13420402,-0.153713139,-0.052222981,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.28421574,-0.070767028,-0.297320308,-0.153713139,-0.049335314,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.166719125,-0.075241296,-0.218160933,0.009750528,-0.055920161,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.091948552,-0.064905193,-0.167786785,0.009750528,-0.044429906,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.173128032,-0.071426394,-0.222958471,-0.153713139,-0.050068306,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.081267042,-0.074114577,-0.160590479,0.009750528,-0.05466763,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.153189212,-0.062930719,-0.208565857,-0.153713139,-0.040623985,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.302730359,-0.06340894,-0.309314153,-0.112847223,-0.041558349,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.199475758,-0.058952787,-0.239749854,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.13040199,-0.071571309,-0.194173244,0.009750528,-0.051840375,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.173840132,-0.066234794,-0.222958471,0.009750528,-0.045907972,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.308427164,-0.066647803,-0.314111691,0.009750528,-0.046367099,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.262140619,-0.071448131,-0.282927695,0.009750528,-0.051703442,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.087675948,-0.07423051,-0.165388017,-0.174146098,-0.052984165,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.081979143,-0.067774521,-0.160590479,0.009750528,-0.047619629,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.046911083,-0.081690038,-0.074234797,-0.174146098,-0.061276641,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.227247685,-0.071669127,-0.258940005,-0.153713139,-0.050338144,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.096933257,-0.074955088,-0.172584323,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.042813604,-0.071122071,-0.13420402,-0.112847223,-0.050132745,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.156749716,-0.072245167,-0.210964626,0.009750528,-0.052589477,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.215854074,-0.063869047,-0.251743698,-0.112847223,-0.042069832,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.304866661,-0.070919189,-0.311712922,-0.112847223,-0.049907209,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.41666647,-0.073835615,-0.386074759,0.009750528,-0.054357518,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.012905375,-0.063350974,-0.115013869,0.009750528,-0.042702138,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.054919316,-0.063412563,-0.143799096,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.082691243,-0.068433887,-0.162989248,-0.174146098,-0.046540278,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.205172563,-0.065839899,-0.244547392,-0.174146098,-0.043656639,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.050646712,-0.074005891,-0.141400327,-0.174146098,-0.052734464,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.021987559,-0.070948172,-0.091026179,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.275670532,-0.066745621,-0.29252277,-0.112847223,-0.045267611,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.206596764,-0.076704943,-0.244547392,-0.153713139,-0.05593627,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.236504994,-0.060188192,-0.266136312,-0.174146098,-0.03737385,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.230808188,-0.064126272,-0.261338774,0.009750528,-0.043564008,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.260716417,-0.072045908,-0.282927695,-0.174146098,-0.050555625,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.152477112,-0.06273146,-0.208565857,-0.153713139,-0.126271292,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.216566174,-0.070263446,-0.251743698,-0.112847223,-0.049178244,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.207308865,-0.0741182,-0.246946161,-0.153713139,-0.053060686,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.237929195,-0.067046321,-0.266136312,0.009750528,-0.046810116,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.063464524,-0.076179624,-0.148596634,0.009750528,-0.056963265,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.185233744,-0.066673163,-0.230154778,-0.153713139,-0.126271292,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.271397928,-0.066836193,-0.290124001,0.009750528,-0.046576525,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.131826191,-0.062553938,-0.194173244,0.009750528,-0.041816104,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.207308865,-0.067709309,-0.246946161,0.009750528,-0.047547136,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.092660653,-0.063894407,-0.167786785,-0.112847223,-0.042098024,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.267125324,-0.076556405,-0.285326464,-0.112847223,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.024835962,-0.069810585,-0.08862741,-0.174146098,-0.048070701,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.026260163,-0.072071268,-0.08862741,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.086251747,-0.060072259,-0.165388017,0.009750528,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.067737129,-0.065988437,-0.150995403,-0.153713139,-0.044023135,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.16102232,-0.056039984,-0.215762164,-0.153713139,-0.126271292,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.126129386,-0.065100829,-0.191774475,0.009750528,-0.044647387,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.017002854,-0.067020961,-0.095823717,-0.112847223,-0.045573695,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.020738483,-0.066437675,-0.119811407,-0.174146098,-0.044321165,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.125417285,-0.067615114,-0.191774475,0.009750528,-0.047442422,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.073433934,-0.072966122,-0.155792941,-0.153713139,-0.051779964,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.065425702,-0.063325614,-0.062240952,-0.112847223,-0.041465718,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.199475758,-0.066828947,-0.239749854,0.009750528,-0.04656847,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.240777598,-0.060351222,-0.268535081,-0.153713139,-0.037756456,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.174552233,-0.061543152,-0.222958471,-0.153713139,-0.03908148,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146780306,-0.075386211,-0.206167089,-0.112847223,-0.054873029,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.222975081,-0.067977403,-0.256541236,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.269973726,-0.070335904,-0.287725233,-0.174146098,-0.048654679,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.039077976,-0.067006469,-0.079032335,-0.153713139,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.154613414,-0.060767854,-0.210964626,-0.153713139,-0.03821961,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.213005671,-0.071187283,-0.249344929,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.128977789,-0.074335574,-0.194173244,0.009750528,-0.054913303,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.136098796,-0.069412067,-0.198970782,0.009750528,-0.049440027,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.156749716,-0.065372546,-0.210964626,0.009750528,-0.044949444,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.223687181,-0.063763983,-0.256541236,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.034980497,-0.059818657,-0.129406482,-0.153713139,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.137522997,-0.068999058,-0.198970782,-0.153713139,-0.047369929,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.182385341,-0.077433144,-0.230154778,-0.174146098,-0.056544412,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.157461816,-0.055409601,-0.213363395,-0.153713139,-0.032263042,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.004897142,-0.071828534,-0.103020024,-0.174146098,-0.050313979,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.229383987,-0.082385633,-0.261338774,0.009750528,-0.063862251,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.215854074,-0.071361182,-0.251743698,0.009750528,-0.051606784,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148204507,-0.058094162,-0.206167089,0.009750528,-0.036858339,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.280655237,-0.069024418,-0.294921539,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.135386695,-0.075324622,-0.196572013,0.009750528,-0.056012792,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.060616122,-0.073864598,-0.146197865,-0.112847223,-0.126271292,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.121144681,-0.067118779,-0.186976937,-0.153713139,-0.045279693,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.173128032,-0.063959619,-0.222958471,-0.174146098,-0.041566403,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.097645358,-0.059623021,-0.172584323,-0.174146098,-0.036745571,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.036229573,-0.062655379,-0.081431104,-0.153713139,-0.0403179,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.010593948,-0.07048082,-0.098222486,-0.174146098,-0.048815776,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.021275458,-0.066492019,-0.091026179,-0.174146098,-0.044381576,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.30415456,-0.065647886,-0.311712922,-0.174146098,-0.043443185,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.188082146,-0.069509885,-0.232553547,0.009750528,-0.049548768,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.083403344,-0.065430512,-0.162989248,-0.153713139,-0.043402911,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.061153097,-0.067220219,-0.064639721,-0.112847223,-0.045795204,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.101742837,-0.067220219,-0.038253263,-0.174146098,-0.04519109,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.069698306,-0.061514169,-0.059842183,-0.112847223,-0.039452003,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.115447875,-0.061861967,-0.184578168,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.124705184,-0.071205397,-0.189375706,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.280655237,-0.058097785,-0.294921539,0.009750528,-0.036862366,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.006321344,-0.067774521,-0.103020024,0.009750528,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.223687181,-0.067731047,-0.256541236,-0.112847223,-0.046363071,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.165294924,-0.074563816,-0.218160933,-0.153713139,-0.05355606,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.268549525,-0.064521167,-0.287725233,-0.174146098,-0.042190655,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.234368692,-0.069625818,-0.263737543,0.009750528,-0.049677646,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.106902667,-0.065666,-0.177381861,-0.153713139,-0.043664694,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143931903,-0.067926683,-0.20376832,0.009750528,-0.047788781,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.116872077,-0.066647803,-0.184578168,-0.153713139,-0.044756127,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.258580115,-0.069984484,-0.280528926,-0.153713139,-0.048465389,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.06916133,-0.071368427,-0.153394172,0.009750528,-0.051614839,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146780306,-0.068915732,-0.206167089,-0.112847223,-0.047680041,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.254307511,-0.066300006,-0.278130157,-0.174146098,-0.044168123,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.105478466,-0.071651013,-0.177381861,-0.112847223,-0.126271292,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.118296278,-0.066227548,-0.186976937,-0.112847223,-0.044691688,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.090524351,-0.07800556,-0.167786785,0.009750528,-0.058993089,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.190930549,-0.0678977,-0.234952316,0.009750528,-0.047756562,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.156749716,-0.068415773,-0.210964626,-0.174146098,-0.046520141,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.23223239,-0.068444756,-0.263737543,-0.112847223,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.044237806,-0.066988355,-0.136602789,-0.174146098,-0.118216434,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.248610706,-0.069886666,-0.273332619,-0.174146098,-0.048155277,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.072009733,-0.071419148,-0.155792941,0.009750528,-0.051671223,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.046374108,-0.074201527,-0.136602789,-0.112847223,-0.05355606,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143931903,-0.06925266,-0.20376832,0.009750528,-0.04926282,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.032132094,-0.060115734,-0.127007713,0.009750528,-0.039105644,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.156749716,-0.067879585,-0.210964626,0.009750528,-0.047736425,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.17170383,-0.072458917,-0.222958471,-0.174146098,-0.051014752,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143219802,-0.070665587,-0.20376832,-0.153713139,-0.049222546,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.022162684,-0.065727589,-0.122210176,0.009750528,-0.045344132,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.298457754,-0.063394449,-0.306915384,-0.174146098,-0.040938124,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.096933257,-0.070209103,-0.172584323,0.009750528,-0.050326062,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.105478466,-0.073158135,-0.177381861,-0.174146098,-0.051792046,0,0,0,1,0,0
